-15.849
-12.659
-10.719
-8.8002
-5.4002
-3.2568
-1.5106
-0.14773
2.3321
5.2479
6.9742
7.8553
7.6534
6.7321
3.2612
0.75448
-0.93569
-1.5637
-2.116
-2.7044
-3.1076
-3.1016
-2.5278
-2.7192
-2.1616
-2.8987
-2.2254
-2.3876
-0.47167
-0.098957
0.0067745
3.2198
6.6422
10.357
12.516
13.14
12.152
11.786
11.041
8.1041
6.4189
6.9515
7.0478
8.0651
8.1204
7.6714
5.7989
3.7347
2.3246
1.0015
-2.2119
-2.7816
-3.5029
-4.5809
-4.9082
-3.9845
-2.8587
-0.80778
1.0267
2.3406
2.8208
6.7413
9.4875
9.6764
9.5165
8.9608
9.2952
8.5175
7.3454
6.4125
4.2472
1.5446
0.066997
-2.8251
-3.5619
-5.0208
-7.4589
-9.4764
-11.457
-13.596
-14.708
-15.546
-15.349
-16.246
-17.177
-18.365
-17.326
-18.3
-18.826
-19.561
-20.046
-19.343
-17.36
-15.222
-12.498
-9.2901
-5.7423
-4.7228
-3.2859
-2.3167
-0.3691
-0.50694
-2.5446
-3.9797
-5.6954
-5.5746
-4.5253
-2.5817
-0.16249
0.93619
2.2557
2.2308
2.1349
1.4734
1.9197
2.1753
2.055
1.458
0.55767
-0.86151
-1.7703
-1.5793
-1.6441
-2.1497
-1.1445
-0.67621
-1.2828
-0.90249
-1.9165
-2.9972
-4.5052
-4.4941
-4.3951
-4.7546
-5.6866
-5.6074
-3.7531
-2.563
-0.48757
-1.014
-3.1463
-3.9712
-3.9151
-3.8879
-4.6298
-4.1609
-3.622
-5.1091
-4.9934
-5.058
-3.1851
-1.9924
0.16192
0.99613
2.1664
3.0021
3.0334
2.8784
1.6313
1.5144
1.0134
0.17918
-0.72643
-2.0812
-3.6898
-6.7287
-8.7596
-8.6903
-8.4599
-6.9268
-6.9102
-7.6893
-6.9811
-5.6991
-4.276
-2.7129
-0.62853
1.1426
3.0923
5.7025
6.991
8.1545
8.3844
7.5798
7.015
5.0037
2.3752
0.68469
-2.6719
-3.7536
-5.6798
-8.6306
-11.682
-13.795
-14.118
-13.616
-11.906
-9.9562
-7.8682
-5.8846
-4.66
-1.8744
1.588
1.8007
0.62456
-2.3228
-5.0388
-9.2404
-11.851
-14.398
-14.449
-13.474
-11.515
-9.802
-7.1431
-5.606
-5.2297
-4.5636
-6.011
-7.6669
-8.5177
-9.3782
-10.822
-10.98
-12.006
-13.255
-15.595
-18.046
-18.052
-16.628
-15.681
-11.387
-9.1966
-7.7726
-5.5378
-3.0808
-2.1511
-2.1834
-0.69325
-0.2932
-0.63866
-2.2741
-4.135
-4.7523
-4.3481
-2.7288
-0.84452
1.491
3.5565
3.0876
2.9993
4.5169
4.4779
2.0366
1.1459
3.0768
3.3082
3.6063
4.0856
4.0966
5.0369
4.4592
4.1318
3.6116
2.5908
0.89039
-1.0738
-3.9223
-7.0827
-9.2778
-11.227
-10.209
-8.2431
-6.2048
